Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
9/16/2018 10:00,N.Y.C.,6274,14
9/16/2018 11:00,N.Y.C.,6508,15
9/16/2018 12:00,N.Y.C.,6662,16
9/16/2018 13:00,N.Y.C.,6747,17
9/16/2018 14:00,N.Y.C.,6797,18
9/16/2018 15:00,N.Y.C.,6834,19
9/16/2018 16:00,N.Y.C.,6829,20
9/16/2018 17:00,N.Y.C.,6782,21
9/16/2018 18:00,N.Y.C.,6677,22
9/16/2018 19:00,N.Y.C.,6737,23
9/16/2018 20:00,N.Y.C.,6685,0
9/16/2018 21:00,N.Y.C.,6543,1
9/16/2018 22:00,N.Y.C.,6292,2
9/16/2018 23:00,N.Y.C.,5971,3
9/17/2018 0:00,N.Y.C.,5610,4
9/17/2018 1:00,N.Y.C.,5370,5
9/17/2018 2:00,N.Y.C.,5196,6
9/17/2018 3:00,N.Y.C.,5103,7
9/17/2018 4:00,N.Y.C.,5118,8
9/17/2018 5:00,N.Y.C.,5347,9
9/17/2018 6:00,N.Y.C.,5847,10
9/17/2018 7:00,N.Y.C.,6372,11
9/17/2018 8:00,N.Y.C.,6814,12
9/17/2018 9:00,N.Y.C.,7153,13
9/17/2018 10:00,N.Y.C.,7368,14
9/17/2018 11:00,N.Y.C.,7522,15
9/17/2018 12:00,N.Y.C.,7636,16
9/17/2018 13:00,N.Y.C.,7725,17
9/17/2018 14:00,N.Y.C.,7777,18
9/17/2018 15:00,N.Y.C.,7838,19
9/17/2018 16:00,N.Y.C.,7864,20
9/17/2018 17:00,N.Y.C.,7782,21
9/17/2018 18:00,N.Y.C.,7496,22
9/17/2018 19:00,N.Y.C.,7426,23
9/17/2018 20:00,N.Y.C.,7237,0
9/17/2018 21:00,N.Y.C.,6980,1
9/17/2018 22:00,N.Y.C.,6618,2
9/17/2018 23:00,N.Y.C.,6190,3
9/18/2018 0:00,N.Y.C.,6169,4
9/18/2018 1:00,N.Y.C.,5870,5
9/18/2018 2:00,N.Y.C.,5649,6
9/18/2018 3:00,N.Y.C.,5526,7
9/18/2018 4:00,N.Y.C.,5530,8
9/18/2018 5:00,N.Y.C.,5776,9
9/18/2018 6:00,N.Y.C.,6346,10
9/18/2018 7:00,N.Y.C.,6919,11
9/18/2018 8:00,N.Y.C.,7377,12
9/18/2018 9:00,N.Y.C.,7711,13
9/18/2018 10:00,N.Y.C.,7909,14
9/18/2018 11:00,N.Y.C.,8049,15
9/18/2018 12:00,N.Y.C.,8152,16
9/18/2018 13:00,N.Y.C.,8215,17
9/18/2018 14:00,N.Y.C.,8239,18
9/18/2018 15:00,N.Y.C.,8284,19
9/18/2018 16:00,N.Y.C.,8288,20
9/18/2018 17:00,N.Y.C.,8183,21
9/18/2018 18:00,N.Y.C.,7859,22
9/18/2018 19:00,N.Y.C.,7781,23
9/18/2018 20:00,N.Y.C.,7558,0
9/18/2018 21:00,N.Y.C.,7262,1
9/18/2018 22:00,N.Y.C.,6852,2
9/18/2018 23:00,N.Y.C.,6322,3
9/19/2018 0:00,N.Y.C.,5958,4
9/19/2018 1:00,N.Y.C.,5668,5
9/19/2018 2:00,N.Y.C.,5474,6
9/19/2018 3:00,N.Y.C.,5366,7
9/19/2018 4:00,N.Y.C.,5361,8
9/19/2018 5:00,N.Y.C.,5567,9
9/19/2018 6:00,N.Y.C.,6070,10
9/19/2018 7:00,N.Y.C.,6584,11
9/19/2018 8:00,N.Y.C.,6992,12
9/19/2018 9:00,N.Y.C.,7288,13
9/19/2018 10:00,N.Y.C.,7462,14
9/19/2018 11:00,N.Y.C.,7582,15
9/19/2018 12:00,N.Y.C.,7669,16
9/19/2018 13:00,N.Y.C.,7731,17
9/19/2018 14:00,N.Y.C.,7757,18
9/19/2018 15:00,N.Y.C.,7795,19
9/19/2018 16:00,N.Y.C.,7801,20
9/19/2018 17:00,N.Y.C.,7709,21
9/19/2018 18:00,N.Y.C.,7414,22
9/19/2018 19:00,N.Y.C.,7335,23
9/19/2018 20:00,N.Y.C.,7153,0
9/19/2018 21:00,N.Y.C.,6901,1
9/19/2018 22:00,N.Y.C.,6559,2
9/19/2018 23:00,N.Y.C.,6097,3
9/20/2018 0:00,N.Y.C.,5515,4
9/20/2018 1:00,N.Y.C.,5236,5
9/20/2018 2:00,N.Y.C.,5071,6
9/20/2018 3:00,N.Y.C.,4981,7
9/20/2018 4:00,N.Y.C.,4981,8
9/20/2018 5:00,N.Y.C.,5174,9
9/20/2018 6:00,N.Y.C.,5636,10
9/20/2018 7:00,N.Y.C.,6104,11
9/20/2018 8:00,N.Y.C.,6460,12
9/20/2018 9:00,N.Y.C.,6709,13
9/20/2018 10:00,N.Y.C.,6838,14
9/20/2018 11:00,N.Y.C.,6918,15
9/20/2018 12:00,N.Y.C.,6971,16
9/20/2018 13:00,N.Y.C.,7006,17
9/20/2018 14:00,N.Y.C.,7012,18
9/20/2018 15:00,N.Y.C.,7037,19
9/20/2018 16:00,N.Y.C.,7050,20
9/20/2018 17:00,N.Y.C.,6985,21
9/20/2018 18:00,N.Y.C.,6750,22
9/20/2018 19:00,N.Y.C.,6709,23
9/20/2018 20:00,N.Y.C.,6551,0
9/20/2018 21:00,N.Y.C.,6315,1
9/20/2018 22:00,N.Y.C.,6009,2
9/20/2018 23:00,N.Y.C.,5641,3
9/21/2018 0:00,N.Y.C.,5225,4
9/21/2018 1:00,N.Y.C.,4940,5
9/21/2018 2:00,N.Y.C.,4751,6
9/21/2018 3:00,N.Y.C.,4647,7
9/21/2018 4:00,N.Y.C.,4644,8
9/21/2018 5:00,N.Y.C.,4860,9
9/21/2018 6:00,N.Y.C.,5392,10
9/21/2018 7:00,N.Y.C.,5942,11
9/21/2018 8:00,N.Y.C.,6398,12
9/21/2018 9:00,N.Y.C.,6750,13
9/21/2018 10:00,N.Y.C.,6986,14
9/21/2018 11:00,N.Y.C.,7169,15
9/21/2018 12:00,N.Y.C.,7300,16
9/21/2018 13:00,N.Y.C.,7403,17
9/21/2018 14:00,N.Y.C.,7464,18
9/21/2018 15:00,N.Y.C.,7532,19
9/21/2018 16:00,N.Y.C.,7557,20
9/21/2018 17:00,N.Y.C.,7457,21
9/21/2018 18:00,N.Y.C.,7144,22
9/21/2018 19:00,N.Y.C.,7037,23
9/21/2018 20:00,N.Y.C.,6828,0
9/21/2018 21:00,N.Y.C.,6577,1
9/21/2018 22:00,N.Y.C.,6267,2
9/21/2018 23:00,N.Y.C.,5876,3
9/22/2018 0:00,N.Y.C.,5525,4
9/22/2018 1:00,N.Y.C.,5247,5
9/22/2018 2:00,N.Y.C.,5048,6
9/22/2018 3:00,N.Y.C.,4917,7
9/22/2018 4:00,N.Y.C.,4858,8
9/22/2018 5:00,N.Y.C.,4903,9
9/22/2018 6:00,N.Y.C.,5077,10
9/22/2018 7:00,N.Y.C.,5274,11
9/22/2018 8:00,N.Y.C.,5552,12
9/22/2018 9:00,N.Y.C.,5799,13
9/22/2018 10:00,N.Y.C.,5977,14
9/22/2018 11:00,N.Y.C.,6063,15
9/22/2018 12:00,N.Y.C.,6085,16
9/22/2018 13:00,N.Y.C.,6038,17
9/22/2018 14:00,N.Y.C.,5981,18
9/22/2018 15:00,N.Y.C.,5933,19
9/22/2018 16:00,N.Y.C.,5883,20
9/22/2018 17:00,N.Y.C.,5826,21
9/22/2018 18:00,N.Y.C.,5774,22
9/22/2018 19:00,N.Y.C.,5851,23
9/22/2018 20:00,N.Y.C.,5752,0
9/22/2018 21:00,N.Y.C.,5570,1
9/22/2018 22:00,N.Y.C.,5356,2
9/22/2018 23:00,N.Y.C.,5100,3
9/23/2018 0:00,N.Y.C.,4758,4
9/23/2018 1:00,N.Y.C.,4540,5
9/23/2018 2:00,N.Y.C.,4366,6
9/23/2018 3:00,N.Y.C.,4252,7
9/23/2018 4:00,N.Y.C.,4196,8
9/23/2018 5:00,N.Y.C.,4223,9
9/23/2018 6:00,N.Y.C.,4339,10
9/23/2018 7:00,N.Y.C.,4479,11
9/23/2018 8:00,N.Y.C.,4739,12
9/23/2018 9:00,N.Y.C.,5002,13
9/23/2018 10:00,N.Y.C.,5222,14
9/23/2018 11:00,N.Y.C.,5366,15
9/23/2018 12:00,N.Y.C.,5444,16
9/23/2018 13:00,N.Y.C.,5474,17
9/23/2018 14:00,N.Y.C.,5476,18
9/23/2018 15:00,N.Y.C.,5482,19
9/23/2018 16:00,N.Y.C.,5494,20
9/23/2018 17:00,N.Y.C.,5494,21
9/23/2018 18:00,N.Y.C.,5486,22
9/23/2018 19:00,N.Y.C.,5604,23
9/23/2018 20:00,N.Y.C.,5556,0
9/23/2018 21:00,N.Y.C.,5382,1
9/23/2018 22:00,N.Y.C.,5131,2
9/23/2018 23:00,N.Y.C.,4831,3
9/24/2018 0:00,N.Y.C.,4679,4
9/24/2018 1:00,N.Y.C.,4471,5
9/24/2018 2:00,N.Y.C.,4320,6
9/24/2018 3:00,N.Y.C.,4243,7
9/24/2018 4:00,N.Y.C.,4262,8
9/24/2018 5:00,N.Y.C.,4492,9
9/24/2018 6:00,N.Y.C.,5013,10
9/24/2018 7:00,N.Y.C.,5549,11
9/24/2018 8:00,N.Y.C.,5960,12
9/24/2018 9:00,N.Y.C.,6247,13
9/24/2018 10:00,N.Y.C.,6395,14
9/24/2018 11:00,N.Y.C.,6472,15
9/24/2018 12:00,N.Y.C.,6516,16
9/24/2018 13:00,N.Y.C.,6544,17
9/24/2018 14:00,N.Y.C.,6534,18
9/24/2018 15:00,N.Y.C.,6537,19
9/24/2018 16:00,N.Y.C.,6537,20
9/24/2018 17:00,N.Y.C.,6469,21
9/24/2018 18:00,N.Y.C.,6261,22
9/24/2018 19:00,N.Y.C.,6237,23
9/24/2018 20:00,N.Y.C.,6063,0
9/24/2018 21:00,N.Y.C.,5772,1
9/24/2018 22:00,N.Y.C.,5402,2
9/24/2018 23:00,N.Y.C.,5003,3
9/25/2018 0:00,N.Y.C.,4963,4
9/25/2018 1:00,N.Y.C.,4702,5
9/25/2018 2:00,N.Y.C.,4514,6
9/25/2018 3:00,N.Y.C.,4417,7
9/25/2018 4:00,N.Y.C.,4423,8
9/25/2018 5:00,N.Y.C.,4666,9
9/25/2018 6:00,N.Y.C.,5252,10
9/25/2018 7:00,N.Y.C.,5822,11
9/25/2018 8:00,N.Y.C.,6247,12
9/25/2018 9:00,N.Y.C.,6541,13
9/25/2018 10:00,N.Y.C.,6707,14
9/25/2018 11:00,N.Y.C.,6831,15
9/25/2018 12:00,N.Y.C.,6924,16
9/25/2018 13:00,N.Y.C.,7000,17
9/25/2018 14:00,N.Y.C.,7047,18
9/25/2018 15:00,N.Y.C.,7117,19
9/25/2018 16:00,N.Y.C.,7190,20
9/25/2018 17:00,N.Y.C.,7162,21
9/25/2018 18:00,N.Y.C.,6937,22
9/25/2018 19:00,N.Y.C.,6885,23
9/25/2018 20:00,N.Y.C.,6693,0
9/25/2018 21:00,N.Y.C.,6396,1
9/25/2018 22:00,N.Y.C.,5999,2
9/25/2018 23:00,N.Y.C.,5579,3
9/26/2018 0:00,N.Y.C.,5705,4
9/26/2018 1:00,N.Y.C.,5438,5
9/26/2018 2:00,N.Y.C.,5214,6
9/26/2018 3:00,N.Y.C.,5092,7
9/26/2018 4:00,N.Y.C.,5086,8
9/26/2018 5:00,N.Y.C.,5337,9
9/26/2018 6:00,N.Y.C.,5967,10
9/26/2018 7:00,N.Y.C.,6595,11
9/26/2018 8:00,N.Y.C.,7090,12
9/26/2018 9:00,N.Y.C.,7457,13
9/26/2018 10:00,N.Y.C.,7706,14
9/26/2018 11:00,N.Y.C.,7896,15
9/26/2018 12:00,N.Y.C.,8039,16
9/26/2018 13:00,N.Y.C.,8144,17
9/26/2018 14:00,N.Y.C.,8197,18
9/26/2018 15:00,N.Y.C.,8260,19
9/26/2018 16:00,N.Y.C.,8286,20
9/26/2018 17:00,N.Y.C.,8182,21
9/26/2018 18:00,N.Y.C.,7859,22
9/26/2018 19:00,N.Y.C.,7730,23
9/26/2018 20:00,N.Y.C.,7495,0
9/26/2018 21:00,N.Y.C.,7177,1
9/26/2018 22:00,N.Y.C.,6746,2
9/26/2018 23:00,N.Y.C.,6152,3
9/27/2018 0:00,N.Y.C.,5148,4
9/27/2018 1:00,N.Y.C.,4853,5
9/27/2018 2:00,N.Y.C.,4701,6
9/27/2018 3:00,N.Y.C.,4621,7
9/27/2018 4:00,N.Y.C.,4620,8
9/27/2018 5:00,N.Y.C.,4811,9
9/27/2018 6:00,N.Y.C.,5286,10
9/27/2018 7:00,N.Y.C.,5759,11
9/27/2018 8:00,N.Y.C.,6101,12
9/27/2018 9:00,N.Y.C.,6329,13
9/27/2018 10:00,N.Y.C.,6444,14
9/27/2018 11:00,N.Y.C.,6503,15
9/27/2018 12:00,N.Y.C.,6536,16
9/27/2018 13:00,N.Y.C.,6553,17
9/27/2018 14:00,N.Y.C.,6535,18
9/27/2018 15:00,N.Y.C.,6535,19
9/27/2018 16:00,N.Y.C.,6540,20
9/27/2018 17:00,N.Y.C.,6489,21
9/27/2018 18:00,N.Y.C.,6314,22
9/27/2018 19:00,N.Y.C.,6273,23
9/27/2018 20:00,N.Y.C.,6116,0
9/27/2018 21:00,N.Y.C.,5861,1
9/27/2018 22:00,N.Y.C.,5550,2
9/27/2018 23:00,N.Y.C.,5193,3
9/28/2018 0:00,N.Y.C.,4897,4
9/28/2018 1:00,N.Y.C.,4634,5
9/28/2018 2:00,N.Y.C.,4466,6
9/28/2018 3:00,N.Y.C.,4375,7
9/28/2018 4:00,N.Y.C.,4370,8
9/28/2018 5:00,N.Y.C.,4577,9
9/28/2018 6:00,N.Y.C.,5102,10
9/28/2018 7:00,N.Y.C.,5618,11
9/28/2018 8:00,N.Y.C.,5995,12
9/28/2018 9:00,N.Y.C.,6248,13
9/28/2018 10:00,N.Y.C.,6376,14
9/28/2018 11:00,N.Y.C.,6439,15
9/28/2018 12:00,N.Y.C.,6461,16
9/28/2018 13:00,N.Y.C.,6464,17
9/28/2018 14:00,N.Y.C.,6431,18
9/28/2018 15:00,N.Y.C.,6422,19
9/28/2018 16:00,N.Y.C.,6417,20
9/28/2018 17:00,N.Y.C.,6350,21
9/28/2018 18:00,N.Y.C.,6152,22
9/28/2018 19:00,N.Y.C.,6091,23
9/28/2018 20:00,N.Y.C.,5908,0
9/28/2018 21:00,N.Y.C.,5637,1
9/28/2018 22:00,N.Y.C.,5338,2
9/28/2018 23:00,N.Y.C.,4995,3
9/29/2018 0:00,N.Y.C.,4777,4
9/29/2018 1:00,N.Y.C.,4523,5
9/29/2018 2:00,N.Y.C.,4348,6
9/29/2018 3:00,N.Y.C.,4236,7
9/29/2018 4:00,N.Y.C.,4182,8
9/29/2018 5:00,N.Y.C.,4223,9
9/29/2018 6:00,N.Y.C.,4410,10
9/29/2018 7:00,N.Y.C.,4624,11
9/29/2018 8:00,N.Y.C.,4930,12
9/29/2018 9:00,N.Y.C.,5208,13
9/29/2018 10:00,N.Y.C.,5432,14
9/29/2018 11:00,N.Y.C.,5565,15
9/29/2018 12:00,N.Y.C.,5632,16
9/29/2018 13:00,N.Y.C.,5642,17
